#id	run	addr	len	ptrs	orig_hex	orig_text	translation
1036	919	0x04db18	79	0x040ab4	a2c5be01c5c921e722b7d6b3c4bdd9bac4b601e3bfddc5c672798572bac4c5c93fe5f201061c06a2f5f0b8c5b2f715f5d3c001a5a5e8bcb6bc65c9b5cfb4c6c4afc3cae3f53ff60ca6d3c0c7e92700	「なぜなの！<E7>生きようとすることが\nそんなにイケナイことなの？★<F2><01><06><1C><06>「<AF0>くない<F7><15><AD3>だ‥‥<E8>しかし今のおまえにとっては\n<A3F><B0C>をもたぬ<E9>力<00>	
1037	920	0x04db68	19	0x040a1a	a2dcc0bccab7afc4e322b7c7b2c3d0bed9dc21	「わたしはきっと\n生きぬいてみせるわ！	
1038	921	0x04db7c	24	0x040ab6	a2ca01b1bbddd421e5f201061c06a2f5c3d9c9c001e92700	「ばあさんや！★<F2><01><06><1C><06>「<AC3>るのだ<E9>力<00>	
1039	922	0x04db95	24	0x040a1c	a2d4cad8eb15c6f66fb9cae3c5b6afc0ddbc01acc5a7a5a5	「やはり<EB><15>に<B6F>けは\nなかったんじゃなぁ‥‥	
1040	923	0x04dbae	56	0x040ab8	a2b1c0bcc964a6f527be21e7c5be01c5ddc001b221e3b1ddc5b2b264a6c5be01a5a53fe5f201061c06a2bfdab60120bbc001d2c001e92700	「あたしの子を<A27>せ！<E7>なぜなんだい！\nあんないい子をなぜ‥‥？★<F2><01><06><1C><06>「それが さだめだ<E9>力<00>	
1041	924	0x04dbe7	38	0x040a1e	a2b3b3afa5a5e3b1c0bcc0c1a6f5baafc3a5a5e7b1c964cae3f5abf57ac6b2afc1cfafc0d6ab	「ううっ‥‥\nあたしたちを<ABA>って‥‥<E7>あの子は\n<AAB><A7A>にいっちまったよぉ	
1042	925	0x04dc0e	72	0x040a4c	a2ba20bac9f70ba670beca01e3b7afc48a0181b601b1c0d8cfbde7bf20bfdac301d3f5efb2c9c301bdb621e5f201061c06a2f73ec6f597b6afc3e362afc3b2d9c9c001a5a5e92700	「こ この<F7><0B>を殺せば\nきっとバチがあたります<E7>そ それでも<AEF>いのですか！★<F2><01><06><1C><06>「<F7>思に<A97>かって\n言っているのだ‥‥<E9>力<00>	
1043	926	0x04dc57	70	0x040adc	e03c03a2d0c52070bcc0e7dcc0bcca20d4afc0c9c001e3bdcd01c3caeb15bbcfc9c0d2c6e7bbb120b5cfb4d363c7c9c00121e3bfbcc320dcc0bcd363c7e9213ce90e00000000	←者<03>「みな 殺した<E7>わたしは やったのだ\nすべては<EB><15>さまのために<E7>さあ おまえも死ぬのだ！\nそして わたしも死ぬ<E9>！者<E9><0E><00><00><00><00>	
1044	927	0x04dc9e	15		23fe05570200005784000057060000	兵<FE><05>Ｗ<02><00><00>Ｗト<00><00>Ｗ<06><00><00>	
1045	928	0x04dcae	97	0x040ade	e03e03a2ceb3a5a5e3b5cfb4d320f502a6e3f6c3bc24bcc6f51eafc0b6e7d6b2f537b601b9c001e7dcdad7ca2063c7bac4c301e3cabc01d2c3eb00bbcfc9e3b5f592c6f591c3d9c9c001b6d7c5e5f201061c06a2eb1ea5a5e9213ce90e00000000	←思<03>「ほう‥‥\nおまえも <A02>を\n<BC3>し出しに<A1E>ったか<E7>よい<A37>がけだ<E7>われらは 死ぬことで\nはじめて<EB><00>さまの\nお<A92>に<A91>てるのだからな★<F2><01><06><1C><06>「<EB><1E>‥‥<E9>！者<E9><0E><00><00><00><00>	
1046	929	0x04dd10	19		24fe0557010000570300005705000057070000	出<FE><05>Ｗ<01><00><00>Ｗ<03><00><00>Ｗ<05><00><00>Ｗ<07><00><00>	
1047	930	0x04dd24	112	0x040ae0	a2d4da20b3dabcd421e7c401c5c0b6f610bc01cfbeddb601e3b1d8b601c4b3eb2ae7bac9f542cd2af703c63bc0c4badbe3d0c5c620c4d8b6bacfdaa5a5e765c6d370bbdad9c4badbc301bcc0e3eb25c6b1d8b601c4b3ba01bb01b2cfbde5f201061c06a2f57fc6cab5d6ca01c7e92700	「やれ うれしや！<E7>どなたか<B10>じませんが\nありがとう<EB>行<E7>この<A42>へ行<F7><03>に来たところ\nみなに とりかこまれ‥‥<E7>今にも殺されるところでした\n<EB>時にありがとうございます★<F2><01><06><1C><06>「<A7F>にはおよばぬ<E9>力<00>	
1048	931	0x04dd95	49	0x040ae2	e03d03a2b1b120b1b1b1b1e3b2c0b220b2c0b2b2c0b2a8b2e5f201061c06a263c6b7daddc9b6a5a5e9213ce90e00000000	←何<03>「ああ ああああ\nいたい いたいいたいぃい★<F2><01><06><1C><06>「死にきれんのか‥‥<E9>！者<E9><0E><00><00><00><00>	
1049	932	0x04ddc7	19		24fe056c0100006c0300006c0500006c070000	出<FE><05>ャ<01><00><00>ャ<03><00><00>ャ<05><00><00>ャ<07><00><00>	
1050	933	0x04dddb	53	0x040ae4	e04003a2c5be01bc20c520c88a01c5e3d78720c9b63fe5f201061c06a2d2ddc401b3a6b6b9d9c301c5b2a5a5e9213ce90e00000000	←輪<03>「なぜし な ねバな\nらヌ のか？★<F2><01><06><1C><06>「めんどうをかけるでない‥‥<E9>！者<E9><0E><00><00><00><00>	
1051	934	0x04de11	19		24fe056c0100006c8300006c8500006c070000	出<FE><05>ャ<01><00><00>ャテ<00><00>ャナ<00><00>ャ<07><00><00>	
1052	935	0x04de25	31		f1fe1cf906ed24cab220ed200405f902ed24b2b2b4ed20fe1ce94103020612	<F1><FE><1C><F9><06><ED>出はい <ED> <04><05><F9><02><ED>出いいえ<ED> <FE><1C><E9>Ａ<03><02><06><12>	
1053	936	0x04de45	31	0x040800	f0c465def201061c06a2b5cfb4c9f502c001e6f201151c06a2b4af3fe92700	<F0>と今中<F2><01><06><1C><06>「おまえの<A02>だ<E6><F2><01><15><1C><06>「えっ？<E9>力<00>	
1054	937	0x04de65	20		a2cab220b2d7afbcacb2e3ba01f53ef6bcca3fe5	「はい いらっしゃい\nご<A3E><BBC>は？★	
1055	938	0x04de7a	18	0x040868	f0c465dee9213c20c5ddc00120cbd4b6bcb6	<F0>と今中<E9>！者 なんだ ひやかしか	
1056	939	0x04de8d	44	0x040802	a2bc01accfc001d620b5afbbdde76520b2b2847ac5ddc001b6d7d6e5f201061c06a2f51ac6f55dbed6e92700	「じゃまだよ おっさん<E7>今 いいトコなんだからよ★<F2><01><06><1C><06>「<A1A>に<A5D>せよ<E9>力<00>	
1057	940	0x04deba	16	0x040862	a2c5b6c5b6f5ebf66fc5f698c001be01	「なかなか<AEB><B6F>な<B98>だぜ	
1058	941	0x04decb	42	0x040804	a2d420d4d2c3e7c5ddc30120b1c0bcb601a5a5e3b5f566b2a5a5e5f201061c06a2f5c3d9c9c001e92700	「や やめて<E7>なんで あたしが‥‥\nお<A66>い‥‥★<F2><01><06><1C><06>「<AC3>るのだ<E9>力<00>	
1059	942	0x04def6	13	0x040864	a2bac9f505afc0d77c82bab8c3	「この<A05>ったらシツこくて	
1060	943	0x04df04	52	0x040806	a2b5d1b6b4b6013bc0ddb6a5a5e3b1ddc0eb15c001dbe7b2c0b8bcc8aac301b8dae3c53fe5f201061c06a2f62cbd01d9c5e92700	「おむかえが来たんか‥‥\nあんた<EB><15>だろ<E7>いたくしねぇでくれ\nな？★<F2><01><06><1C><06>「<B2C>ずるな<E9>力<00>	
1061	944	0x04df39	17	0x04083a	a2b5d1b6b4cae3cfc001bc01acdbb3b63f	「おむかえは\nまだじゃろうか？	
1062	945	0x04df4b	49	0x040808	a2c5be01c5c93fe7dcc0bc20f5f0b2bac4cae33dd3bcc3b2c5b2c9c6e5f201061c06a2dcb601f62dc4c5d9c9c001e92700	「なぜなの？<E7>わたし <AF0>いことは\n何もしていないのに★<F2><01><06><1C><06>「わが<B2D>となるのだ<E9>力<00>	
1063	946	0x04df7d	31	0x040866	a2dcc0bce3f5f0b2bac4ca3dd3bcc3b2c5b2e7c462afc0d7737fc6c5d9dcc8	「わたし\n<AF0>いことは何もしていない<E7>と言ったらウソになるわね	
1064	947	0x04df9d	39	0x04080a	a2f62ec5d7b1d9e361c001b9ca20b6ddcd01ddbcc3b8dae5f201061c06a2f62fb6c5a5a5e92700	「<B2E>ならある\n命だけは かんべんしてくれ★<F2><01><06><1C><06>「<B2F>かな‥‥<E9>力<00>	
1065	948	0x04dfc5	24	0x040860	a2f62ebbb4f5f1beca01e3eb15c001afc3f56db4f674bdbb	「<B2E>さえ<AF1>せば\n<EB><15>だって<A6D>え<B74>すさ	
1066	949	0x04dfde	11	0x04080c	f0c456e0e5e92114e93140	<F0>とＶ←★<E9>！<14><E9>１輪	
1067	950	0x04dfea	12	0x04080e	f0c456e0e5e92114e93180e2	<F0>とＶ←★<E9>！<14><E9>１タ★	
1068	951	0x04dff7	28		81e933e9211420bcb6ca01c8c9dec6e3eb19a6f402c2b9c021e908c2	チ<E9>３<E9>！<14> しかばねの中に\n<EB><19>を<F4><02>つけた！<E9><08>つ	
1069	952	0x04e014	32	0x040810	f0c456e0e5e92114e9310001e933e9211420eb31a631c226c6b2dac021e908c2	<F0>とＶ←★<E9>！<14><E9>１<00><01><E9>３<E9>！<14> <EB>１を１つ手にいれた！<E9><08>つ	
1070	953	0x04e035	32	0x040812	f0c456e0e5e92114e9310003e933e9211420eb31a633c226c6b2dac021e908c2	<F0>とＶ←★<E9>！<14><E9>１<00><03><E9>３<E9>！<14> <EB>１を３つ手にいれた！<E9><08>つ	
1071	954	0x04e056	15	0x040814	ed3cf201061c06e93f67e072e07ee0	<ED>者<F2><01><06><1C><06><E9>？ァ←イ←セ←	
1072	955	0x04e066	0				
1073	956	0x04e067	10		20bcb6ca01c8b601b1d9	 しかばねがある	
1074	957	0x04e072	11		20f502c9c7b9b601d7c001	 <A02>のぬけがらだ	
1075	958	0x04e07e	12		20f5c6b6dabc3cc9f5e9c001	 <AC6>かれし者の<AE9>だ	
1076	959	0x04e08b	43	0x040816	a2babacaf5c7f510c9f59fe7c401ddc5ba01f523f673c301bcaeb3b63feaece93d0220ba01b7b901ddd6b3	「ここは<AC7><A10>の<A9F><E7>どんなご<A23><B73>でしょうか？<EA><EC><E9>何<02> ごきげんよう	
1077	960	0x04e0b7	20	0x04083c	f901fa012020202020f400f5e4f595e9213ce937	<F9><01><FA><01>     <F4><00><AE4><A95><E9>！者<E9>７	
1078	961	0x04e0cc	23	0x04083e	f201061c06fa01202020207b017601b084c9f542eec6e0	<F2><01><06><1C><06><FA><01>    ザガートの<A42><EE>に←	
1079	961	0x04e0e3	22	0x040840	f201151c06fa01202020208d01788497c9f542eec6e0	<F2><01><15><1C><06><FA><01>    ベクトラの<A42><EE>に←	
1080	961	0x04e0f9	22	0x040842	f201061c06fa01202020eb0dc9f595f50ef542eec6e0	<F2><01><06><1C><06><FA><01>   <EB><0D>の<A95><A0E><A42><EE>に←	
1081	961	0x04e10f	17	0x040844	fa012020202076988c0197c9f542eec6e0	<FA><01>    カリブラの<A42><EE>に←	
1082	961	0x04e120	23	0x040846	f201061c06fa01f901202020eb10c9f546daf6a1eec6e0	<F2><01><06><1C><06><FA><01><F9><01>   <EB><10>の<A46>れ<BA1><EE>に←	
1083	961	0x04e137	21	0x040848	f201061c06fa012020202084b0977dc9f542eec6e0	<F2><01><06><1C><06><FA><01>    トーラスの<A42><EE>に←	
1084	961	0x04e14c	17	0x04084a	fa0120202020939d830175c9f542eec6e0	<FA><01>    モンデオの<A42><EE>に←	
1085	961	0x04e15d	18	0x04084c	fa01202020207a97b08401f513f514eec6e0	<FA><01>    コラード<A13><A14><EE>に←	
1086	961	0x04e16f	17	0x04084e	f901fa0120202020768f9bc9f517eec6e0	<F9><01><FA><01>    カマロの<A17><EE>に←	
1087	961	0x04e180	19	0x040850	f901fa0120202071998b02b087c9f518eec6e0	<F9><01><FA><01>   アルヒ<02>ーヌの<A18><EE>に←	
1088	961	0x04e193	21	0x040852	f901fa012020208c029bb08c01c9f519f551eec6e0	<F9><01><FA><01>   フ<02>ローブの<A19><A51><EE>に←	
1089	961	0x04e1a8	19	0x040854	f901fa0120202099b0837c71f513f514eec6e0	<F9><01><FA><01>   ルーテシア<A13><A14><EE>に←	
1090	961	0x04e1bb	19	0x040856	f901fa012020207c6c8f99c9f519f551eec6e0	<F9><01><FA><01>   シャマルの<A19><A51><EE>に←	
1091	961	0x04e1ce	17	0x040858	fa012020202074979dc9f519f551eec6e0	<FA><01>    エランの<A19><A51><EE>に←	
1092	961	0x04e1df	17	0x04085a	f901fa01202020207c7497c9f517eec6e0	<F9><01><FA><01>    シエラの<A17><EE>に←	
1093	961	0x04e1f0	19	0x04085c	f901fa01202020747d7ab084f513f514eec6e0	<F9><01><FA><01>   エスコート<A13><A14><EE>に←	
1094	961	0x04e203	17	0x04085e	f901fa0120202020769a97c9f517eec6e0	<F9><01><FA><01>    カレラの<A17><EE>に←	
1095	961	0x04e214	15	0x04090c	fa012020202020eb15c9f56ceec6e0	<FA><01>     <EB><15>の<A6C><EE>に←	
1096	961	0x04e223	19	0x040490	fa012020eb0df595cdf5f3b8f519f551eec6e0	<FA><01>  <EB><0D><A95>へ<AF3>く<A19><A51><EE>に←	
1097	961	0x04e236	64	0x0408a0	f0c47ae2e5f201061c06a2b5cfb4b601f631d8c6c2b8c9c001e6f201151c06a2cfbbb620b1ddc021e7b1ddc0b601eb15a5a5c5c93fe5f201061c06a2eb1ee927	<F0>とコ★★<F2><01><06><1C><06>「おまえが<B31>りにつくのだ<E6><F2><01><15><1C><06>「まさか あんた！<E7>あんたが<EB><15>‥‥なの？★<F2><01><06><1C><06>「<EB><1E><E9>力	
1098	962	0x04e277	2		5004	Ｐ<04>	
1099	963	0x04e27a	32	0x04094c	a2c5ddc001b23fe3b3c1ca20f630f5cebc01acc5b2d6e7d6bf20b1c0afc4b8da	「なんだい？\nうちは <B30><ACE>じゃないよ<E7>よそ あたっとくれ	
1100	964	0x04e29b	68	0x0408a2	a25eb901bbc5f63220f633d4b601afc3e3b5d2aa20f400f5faf57bb2b63fe7f400f5fac5ddbb01badcb8c8b4e3b6b6afc3bab220bad721e5f201061c06a2bfb3b6e92700	「大げさな<B32> <B33>やがって\nおめぇ <F4><00><AFA><A7B>いか？<E7><F4><00><AFA>なんざこわくねえ\nかかってこい こら！★<F2><01><06><1C><06>「そうか<E9>力<00>	
1101	965	0x04e2e0	45	0x04086a	a2b4d7bfb3c5f63220f633d4b601afc3e3b5d2aaf564f675f589b63fe7bfbac301e3b5c401afc3d0db20bad721	「えらそうな<B32> <B33>やがって\nおめぇ<A64><B75><A89>か？<E7>そこで\nおどってみろ こら！	
1102	966	0x04e30e	76	0x0408a4	a2b1ddc0bbdde3c401bab6d73bc5bdafc0e7bac9f612bc01ac20f402c5b2f573c001c9e5f201061c06a2dcdaf51ad6d820d2bb01d2c0d8e6f201151c06a2b1b13fe33da662afc3a5a5e92700	「あんたさん\nどこから来なすった<E7>この<B12>じゃ <F4><02>ない<A73>だの★<F2><01><06><1C><06>「われ<A1A>より めざめたり<E6><F2><01><15><1C><06>「ああ？\n何を言って‥‥<E9>力<00>	
1103	967	0x04e35b	35	0x040836	a2ceb5e3b1dab601eb15bc01acafc0c9b6b43fe7c401b3d8c301f402c5b2f573c001c9	「ほお\nあれが<EB><15>じゃったのかえ？<E7>どうりで<F4><02>ない<A73>だの	
1104	968	0x04e37f	52	0x0408a6	a23db6f523b620830176cc01c2e7d6bf3ccadec61fdac8aaddc001e3bbb120f5daddc521e5f201061c06a2f5c2b4dba5a5e92700	「何か<A23>か デカぶつ<E7>よそ者は中に<1F>れねぇんだ\nさあ <ADA>んな！★<F2><01><06><1C><06>「<AC2>えろ‥‥<E9>力<00>	
1105	969	0x04e3b4	38	0x040838	a2b120b1dab601eb15c001afc0c9b6e7b1d4b3b8e3f543cb01f61bd2d9c4badbc001afc0be01	「あ あれが<EB><15>だったのか<E7>あやうく\n<A43>び<B1B>めるところだったぜ	
1106	970	0x04e3db	30	0x0408a8,0x040a3a	f0c4ea1d20b1c0d8c6eb1ac9f65e2fb601e3c0c1bad2c3b7c0a5a5eee41d	<F0>と<EA><1D> あたりに<EB><1A>の<B5E>気が\nたちこめてきた‥‥<EE>★<1D>	
1107	970	0x04e3f9	2	0x0408bc	e908	<E9><08>	
1108	971	0x04e3fc	26		f0c47b1de92ee739c5e90885e9213ce94e23e9125f0400000000	<F0>とサ<1D><E9>。<E7>９な<E9><08>ナ<E9>！者<E9>Ｎ兵<E9><12>方<04><00><00><00><00>	
1109	972	0x04e417	5		211f840000	！<1F>ト<00><00>	
1110	973	0x04e41d	32	0x0408be	f201061c06f0c4ef1d20eb04c0c1cae37601b07a017299a6f570bcc021eee41d	<F2><01><06><1C><06><F0>と<EF><1D> <EB><04>たちは\nガーゴイルを<A70>した！<EE>★<1D>	
1111	973	0x04e43d	35	0x04090e,0x040910	f2010e1c06fa012020202020f54e202020f550f1e320202020f54f202020f54deee41d	<F2><01><0E><1C><06><FA><01>     <A4E>   <A50><F1>\n    <A4F>   <A4D><EE>★<1D>	
1112	973	0x04e460	12	0x040912	f0c46de4e94cf401f0c4b71c	<F0>とュ★<E9>Ｌ<F4><01><F0>とき<1C>	
1113	974	0x04e46d	21		e90a18e92114e90940fdb7e4fbe93f84e495e4a6e4	<E9><0A><18><E9>！<14><E9><09>輪<FD>き★<FB><E9>？ト★ユ★を★	
1114	975	0x04e483	0				
1115	976	0x04e484	50		20b1c5c0caeb14c9f5a6f5a7a5a5eeb1e420bbb120f568a6bfc9f569c6a5a5eeb1e420f5623ba6bfc926c6a5a5e9213ce942	 あなたは<EB><14>の<AA6><AA7>‥‥<EE>あ★ さあ <A68>をその<A69>に‥‥<EE>あ★ <A62>来をその手に‥‥<E9>！者<E9>Ｂ	
1116	977	0x04e4b7	30		f201061c0620dcb601f621f622a6f593b4d6a5a5e9213ce942f201151c06	<F2><01><06><1C><06> わが<B21><B22>を<A93>えよ‥‥<E9>！者<E9>Ｂ<F2><01><15><1C><06>	
1117	978	0x04e4d6	12	0x04089a	f0c46de4e94ce803f0c4b71c	<F0>とュ★<E9>Ｌ<E8><03><F0>とき<1C>	
1118	979	0x04e4e3	12	0x04089c	f0c46de4e94cdc05f0c4b71c	<F0>とュ★<E9>Ｌわ<05><F0>とき<1C>	
1119	980	0x04e4f0	12	0x04089e	f0c46de4e94cd007f0c4b71c	<F0>とュ★<E9>Ｌみ<07><F0>とき<1C>	
1120	981	0x04e4fd	12	0x040a00	f0c46de4e94cc409f0c4b71c	<F0>とュ★<E9>Ｌと<09><F0>とき<1C>	
1121	982	0x04e50a	17	0x040492	20747e99c9f5d4f659b601c2cfafc3b2d9	 エセルの<AD4><B59>がつまっている	
1122	983	0x04e51c	15	0x040a50	20cec9b6c5f733b7a6c0c0b4c3b2d9	 ほのかな<F7>３きをたたえている	
1123	984	0x04e52c	125	0x040af6	ed3c5d2341f8b5b520b5cfb4bbddd3e3f580f401c9d6b3c001c5e7b5d3bcdbb2f577f578c5d7e3c2b7b1b3be01e7c401b3c001b2e3759aa6eb1fc61fdac5b2b63fe5f0c4ef1d205d2341a6e3eb1fc6b8dcb4cfbdb63ff0c425deece940aae5e9500621eaf0c4ea1d205d2341b601eb1fc6c5afc021eae902060c0321ea	<ED>者備兵Ａ<F8>おお おまえさんも\n<A80><F4><01>のようだな<E7>おもしろい<A77><A78>なら\nつきあうぜ<E7>どうだい\nオレを<EB><1F>に<1F>れないか？★<F0>と<EF><1D> 備兵Ａを\n<EB><1F>にくわえますか？<F0>と時中<EC><E9>輪ぇ★<E9>Ｐ<06>！<EA><F0>と<EA><1D> 備兵Ａが<EB><1F>になった！<EA><E9><02><06><0C><03>！<EA>	
1124	985	0x04e5aa	17		a2bfb3b6e3cfc0f55ea6b6b9c3b8dad6c5	「そうか\nまた<A5E>をかけてくれよな	
1125	986	0x04e5bc	101	0x040af8	fb5d2342f8b5b520f577f578b6b23fe765c5d7e3eb1fc6c5afc3d4afc3d3b2b2be01e7c401b3bdd93fe5f0c4ef1d205d2342a6e3eb1fc6b8dcb4cfbdb63ff0c425deece94022e6e9503a21eaf0c4ea1d205d2342b601eb1fc6c5afc021eae9023a0d0321ea	<FB>備兵Ｂ<F8>おお <A77><A78>かい？<E7>今なら\n<EB><1F>になってやってもいいぜ<E7>どうする？★<F0>と<EF><1D> 備兵Ｂを\n<EB><1F>にくわえますか？<F0>と時中<EC><E9>輪生<E6><E9>Ｐ石！<EA><F0>と<EA><1D> 備兵Ｂが<EB><1F>になった！<EA><E9><02>石<0D><03>！<EA>	
1126	987	0x04e622	5		a2b1ca01d6	「あばよ	
1127	988	0x04e628	114	0x040afa	ed3c5d2343f8bfb3bbe3f504b2c0b8c3737d01737d01bcc3d7e7f515f516c62ab8c5d7e3bac9759aa6cfbe01c3b8dae7b5f566b2c001e5f0c4ef1d205d2343a6e3eb1fc6b8dcb4cfbdb63ff0c425deece9409be6e9503b21eaf0c4ea1d205d2343b601eb1fc6c5afc021eae9023b0e0321ea	<ED>者備兵Ｃ<F8>そうさ\n<A04>いたくてウズウズしてら<E7><A15><A16>に行くなら\nこのオレをまぜてくれ<E7>お<A66>いだ★<F0>と<EF><1D> 備兵Ｃを\n<EB><1F>にくわえますか？<F0>と時中<EC><E9>輪ロ<E6><E9>Ｐ来！<EA><F0>と<EA><1D> 備兵Ｃが<EB><1F>になった！<EA><E9><02>来<0E><03>！<EA>	
1128	989	0x04e69b	16		a2bfb3b6e3bfd8acb120f53df659c001	「そうか\nそりゃあ <A3D><B59>だ	
1129	990	0x04e6ac	117	0x040afc	ed3c5d2344f8f402daca01dcb6d9c001dbe3b5cfb4bbddc4f611bc015d23c001d6e7c401ddc5f577f578c0013fe33dc301d3d4afc3d4d9be01e5f0c4ef1d205d2344a6e3eb1fc6b8dcb4cfbdb63ff0c425deece94022e7e9503c21eaf0c4ea1d205d2344b601eb1fc6c5afc021eae9023c0f0321ea	<ED>者備兵Ｄ<F8><F4><02>ればわかるだろ\nおまえさんと<B11>じ備兵だよ<E7>どんな<A77><A78>だ？\n何でもやってやるぜ★<F0>と<EF><1D> 備兵Ｄを\n<EB><1F>にくわえますか？<F0>と時中<EC><E9>輪生<E7><E9>Ｐ者！<EA><F0>と<EA><1D> 備兵Ｄが<EB><1F>になった！<EA><E9><02>者<0F><03>！<EA>	
1130	991	0x04e722	15		a2bfb3b6e3cfc0f55ea6b6b9c3b8da	「そうか\nまた<A5E>をかけてくれ	
1131	992	0x04e732	115	0x040afe	ed3c5d2345f82db7b7c95d23c4cae3b5dac9bac4c001e7b5cfb4bbddcaf608b601b2b2e7c401b3c001b2e3759aa6eb1fc61fdac5b2b63fe5f0c4ef1d205d2345a6e3eb1fc6b8dcb4cfbdb63ff0c425deece940a6e7e9505a21eaf0c4ea1d205d2345b601eb1fc6c5afc021eae9025a100321ea	<ED>者備兵Ｅ<F8>腕ききの備兵とは\nおれのことだ<E7>おまえさんは<B08>がいい<E7>どうだい\nオレを<EB><1F>に<1F>れないか？★<F0>と<EF><1D> 備兵Ｅを\n<EB><1F>にくわえますか？<F0>と時中<EC><E9>輪を<E7><E9>ＰＺ！<EA><F0>と<EA><1D> 備兵Ｅが<EB><1F>になった！<EA><E9><02>Ｚ<10><03>！<EA>	
1132	993	0x04e7a6	17		a2bfb3b6e3cfc0f55ea6b6b9c3b8dad6c5	「そうか\nまた<A5E>をかけてくれよな	
1133	994	0x04e7b8	118	0x040b00	ed3c5d2346f8f523b601b1d9c5d7e3bbafbbc4bcc3b8ddc5e7bac9759ac6e3f577f578a6bcc3cebcb2ddc001db3fe7b420c401b3c5ddc001b23fe5f0c4ef1d205d2346a6e3eb1fc6b8dcb4cfbdb63ff0c425deece9402fe8e9505b21eaf0c4ea1d205d2346b601eb1fc6c5afc021eae9025b110321ea	<ED>者備兵Ｆ<F8><A23>があるなら\nさっさとしてくんな<E7>このオレに\n<A77><A78>をしてほしいんだろ？<E7>え どうなんだい？★<F0>と<EF><1D> 備兵Ｆを\n<EB><1F>にくわえますか？<F0>と時中<EC><E9>輪気<E8><E9>Ｐ前！<EA><F0>と<EA><1D> 備兵Ｆが<EB><1F>になった！<EA><E9><02>前<11><03>！<EA>	
1134	995	0x04e82f	8		a2ccdd20bfb3b6b2	「ふん そうかい	
1135	996	0x04e838	118	0x040b02	ed3c5d2347f8f402b6b9c5b2f573c001c5e7cf20babac301f61eafc0c9d3e33db6c9f71ac001e7c401b3c001b2e3759aa6eb1fc61fdac5b2b63fe5f0c4ef1d205d2347a6e3eb1fc6b8dcb4cfbdb63ff0c425deece940afe8e9505e21eaf0c4ea1d205d2347b601eb1fc6c5afc021eae9025e120321ea	<ED>者備兵Ｇ<F8><F4><02>かけない<A73>だな<E7>ま ここで<B1E>ったのも\n何かの<F7><1A>だ<E7>どうだい\nオレを<EB><1F>に<1F>れないか？★<F0>と<EF><1D> 備兵Ｇを\n<EB><1F>にくわえますか？<F0>と時中<EC><E9>輪っ<E8><E9>Ｐ大！<EA><F0>と<EA><1D> 備兵Ｇが<EB><1F>になった！<EA><E9><02>大<12><03>！<EA>	
1136	997	0x04e8af	12		a2bfb3b6e3bc01acb1cfc0c5	「そうか\nじゃあまたな	
1137	998	0x04e8bc	169	0x040b04	ed3c5d2348f8f579ca5cb6bec3d3d7b2cfbcc0e7dcc0bcd3f5fcbccae3b526f593b2c301b7d9c43eb2cfbde7ba01f594f6a4bbbec3b2c0c001b9d9c5d7e3beb2b2afca02b2d4d8cfbdb601e7c401b3c301bcaeb3e3dcc0bcd3f5b6dac32aafc3e3d3d7b4c5b2c301bcaeb3b63fe5f0c4ef1d205d2348a6e3eb1fc6b8dcb4cfbdb63ff0c425deece94066e9e9506421eaf0c4ea1d205d2348b601eb1fc6c5afc021eae90264130321ea	<ED>者備兵Ｈ<F8><A79>は闇かせてもらいました<E7>わたしも<AFC>しは\nお手<A93>いできると思います<E7>ご<A94><BA4>させていただけるなら\nせいいっは<02>いやりますが<E7>どうでしょう\nわたしも<AB6>れて行って\nもらえないでしょうか？★<F0>と<EF><1D> 備兵Ｈを\n<EB><1F>にくわえますか？<F0>と時中<EC><E9>輪ヲ<E9><E9>Ｐ子！<EA><F0>と<EA><1D> 備兵Ｈが<EB><1F>になった！<EA><E9><02>子<13><03>！<EA>	
1138	999	0x04e966	4		a2eb27b6	「<EB>力か	
1139	1000	0x04e96b	161	0x040b06	ed3c5d2349f8b5b520badacabadaca21e3bd01b2cc01ddc4f6b9cfbcb25ff5a4c001e7bab3f402b4c3d3e3dcc0bcca5d23c5ddc001b601e7c401b3c001dbb3e3dcc0bca6eb1fc61fdad9e3c2d3d8cac5b2b6c83fe7b7afc4e3f592c6f591afc3d0bed9bf01e5f0c4ef1d205d2349a6e3eb1fc6b8dcb4cfbdb63ff0c425deece9400deae9506f21eaf0c4ea1d205d2349b601eb1fc6c5afc021eae9026f140321ea	<ED>者備兵Ｉ<F8>おお これはこれは！\nずいぶんと<BB9>ましい方<AA4>だ<E7>こう<F4><02>えても\nわたしは備兵なんだが<E7>どうだろう\nわたしを<EB><1F>に<1F>れる\nつもりはないかね？<E7>きっと\n<A92>に<A91>ってみせるぞ★<F0>と<EF><1D> 備兵Ｉを\n<EB><1F>にくわえますか？<F0>と時中<EC><E9>輪<0D><EA><E9>Ｐッ！<EA><F0>と<EA><1D> 備兵Ｉが<EB><1F>になった！<EA><E9><02>ッ<14><03>！<EA>	
1140	1001	0x04ea0d	19		a2b3d1bfb3b6e3cfb120bfdad3b2b2c001dbb3	「うむそうか\nまあ それもいいだろう	
1141	1002	0x04ea21	21		fb20badaf6adf51fe35d23a6eb1fc6c301b7cfbedd	<FB> これ<BAD><A1F>\n備兵を<EB><1F>にできません	
